x,y,recv_pwr0,recv_pwr1,recv_pwr2
5.5,62.5,-46.3084,-218.948,-51.5055
5.5,63.5,-46.4452,-220.366,-51.5473
5.5,64.5,-46.5799,-221.729,-51.5894
5.5,65.5,-46.7126,-222.966,-51.6317
5.5,66.5,-46.8433,-223.942,-51.6742
5.5,67.5,-46.9721,-224.374,-51.717
5.5,68.5,-47.099,-223.504,-51.76
5.5,69.5,-47.2241,-217.759,-51.8031
5.5,70.5,-52.2908,-165.85,-60.1934
5.5,71.5,-62.3193,-142.393,-76.724
5.5,72.5,-72.3461,-117.556,-92.9646
5.5,73.5,-82.3715,-91.1745,-108.929
5.5,74.5,-92.3955,-63.0618,-124.631
5.5,75.5,-131.757,-48.2815,-244.752
5.5,76.5,-141.306,-48.2464,-261.788
5.5,77.5,-145.741,-48.2123,-267.57
5.5,78.5,-148.661,-48.1795,-269.563
5.5,79.5,-150.84,-48.1478,-270.843
5.5,80.5,-152.579,-48.1174,-271.708
5.5,81.5,-154.027,-48.0882,-272.306
5.5,82.5,-155.266,-48.0602,-272.72
5.5,83.5,-156.35,-48.0336,-273.001
5.5,84.5,-157.313,-48.0083,-273.182
5.5,85.5,-158.179,-47.9844,-273.288
5.5,86.5,-158.966,-47.9619,-273.335
5.5,87.5,-159.687,-47.9407,-273.336
5.5,88.5,-160.353,-47.9209,-273.3
5.5,89.5,-160.97,-47.9026,-273.235
5.5,90.5,-161.547,-47.8858,-273.146
5.5,91.5,-162.087,-47.8704,-273.038
5.5,92.5,-162.596,-47.8565,-272.915
5.5,93.5,-163.076,-47.8442,-272.779
5.5,94.5,-163.531,-47.8333,-272.633
5.5,95.5,-163.963,-47.824,-272.48
5.5,96.5,-164.374,-47.8162,-272.32
5.5,97.5,-164.767,-47.81,-272.155
5.5,98.5,-165.142,-47.8053,-271.987
5.5,99.5,-165.502,-47.8021,-271.816
6.5,0.5,-26.6411,-52.2613,-367.833
6.5,1.5,-26.8409,-52.2049,-367.858
6.5,2.5,-27.2147,-52.1483,-367.908
6.5,3.5,-27.7212,-52.0916,-367.984
6.5,4.5,-28.3161,-52.0347,-368.085
6.5,5.5,-28.9606,-51.9777,-293.384
6.5,6.5,-29.6258,-51.9205,-312.801
6.5,7.5,-30.2916,-51.8631,-312.97
6.5,8.5,-30.9453,-51.8056,-313.164
6.5,9.5,-31.5794,-51.748,-313.382
6.5,10.5,-32.1899,-51.6902,-313.624
6.5,11.5,-32.7752,-51.6323,-313.89
6.5,12.5,-33.3349,-51.5743,-314.18
6.5,13.5,-33.8694,-51.5162,-304.754
6.5,14.5,-34.3799,-51.4579,-257.796
6.5,15.5,-34.8674,-51.3996,-216.615
6.5,16.5,-35.3335,-51.3411,-180.22
6.5,17.5,-35.7793,-51.2825,-147.818
6.5,18.5,-36.2062,-51.2239,-118.772
6.5,19.5,-36.6155,-51.1651,-50.047
6.5,20.5,-37.0084,-51.1063,-50.0656
6.5,21.5,-37.3859,-51.0475,-50.0851
6.5,22.5,-37.749,-50.9885,-50.1054
6.5,23.5,-38.0988,-50.9295,-50.1265
6.5,24.5,-38.436,-50.8705,-50.1484
6.5,25.5,-38.7614,-50.8115,-50.1711
6.5,26.5,-39.0759,-50.7524,-50.1946
6.5,27.5,-39.38,-50.6933,-50.2189
6.5,28.5,-39.6744,-50.6342,-50.244
6.5,29.5,-39.9596,-50.5751,-50.2697
6.5,30.5,-40.2361,-50.5161,-50.2962
6.5,31.5,-40.5046,-50.4571,-50.3235
6.5,32.5,-40.7653,-50.3981,-50.3514
6.5,33.5,-41.0186,-50.3392,-50.38
6.5,34.5,-41.2651,-50.2804,-50.4093
6.5,35.5,-41.505,-50.2216,-50.4392
6.5,36.5,-41.7387,-50.163,-50.4698
6.5,37.5,-41.9664,-50.1044,-50.501
6.5,38.5,-42.1885,-50.046,-50.5328
6.5,39.5,-42.4052,-49.9878,-50.5652
6.5,40.5,-42.6168,-49.9297,-50.5982
6.5,41.5,-42.8235,-49.8718,-50.6318
6.5,42.5,-43.0254,-49.8142,-50.6659
6.5,43.5,-43.2229,-49.7567,-50.7005
6.5,44.5,-43.4161,-121.334,-50.7357
6.5,45.5,-43.6052,-130.106,-50.7714
6.5,46.5,-43.7904,-139.08,-50.8075
6.5,47.5,-43.9717,-148.27,-50.8442
6.5,48.5,-44.1494,-157.69,-50.8813
6.5,49.5,-44.3236,-167.355,-50.9189
6.5,50.5,-44.4944,-177.281,-50.9569
6.5,51.5,-44.662,-187.485,-50.9953
6.5,52.5,-44.8265,-197.986,-51.0341
6.5,53.5,-44.988,-206.097,-51.0733
6.5,54.5,-45.1465,-207.219,-51.1129
6.5,55.5,-45.3023,-208.383,-51.1529
6.5,56.5,-45.4553,-209.591,-51.1932
6.5,57.5,-45.6058,-210.842,-51.2338
6.5,58.5,-45.7537,-212.135,-51.2748
6.5,59.5,-45.8991,-213.466,-51.3161
6.5,60.5,-46.0422,-214.829,-51.3577
6.5,61.5,-46.183,-216.216,-51.3996
6.5,62.5,-46.3216,-217.611,-51.4417
6.5,63.5,-46.458,-218.99,-51.4841
6.5,64.5,-46.5923,-220.312,-51.5268
6.5,65.5,-46.7246,-221.505,-51.5697
6.5,66.5,-46.855,-222.435,-51.6129
6.5,67.5,-46.9834,-222.819,-51.6562
6.5,68.5,-47.11,-221.899,-51.6998
6.5,69.5,-47.2348,-216.1,-51.7436
6.5,70.5,-52.3073,-164.385,-60.0775
6.5,71.5,-62.347,-141.19,-76.498
6.5,72.5,-72.3844,-116.635,-92.6328
6.5,73.5,-82.4198,-90.5601,-108.496
6.5,74.5,-92.4532,-62.7801,-196.576
6.5,75.5,-131.828,-48.1766,-250.742
6.5,76.5,-141.375,-48.1406,-263.311
6.5,77.5,-145.808,-48.1057,-266.805
6.5,78.5,-148.726,-48.072,-268.811
6.5,79.5,-150.904,-48.0396,-270.103
6.5,80.5,-152.641,-48.0083,-270.98
6.5,81.5,-154.087,-47.9784,-271.589
6.5,82.5,-155.325,-47.9498,-272.014
6.5,83.5,-156.408,-47.9225,-272.306
6.5,84.5,-157.369,-47.8965,-272.498
6.5,85.5,-158.234,-47.872,-272.615
6.5,86.5,-159.02,-47.8488,-272.672
6.5,87.5,-159.74,-47.8271,-272.683
6.5,88.5,-160.404,-47.8068,-272.657
6.5,89.5,-161.021,-47.788,-272.602
6.5,90.5,-161.596,-47.7707,-272.522
6.5,91.5,-162.135,-47.755,-272.423
6.5,92.5,-162.643,-47.7407,-272.309
6.5,93.5,-163.122,-47.728,-272.182
6.5,94.5,-163.576,-47.7168,-272.045
6.5,95.5,-164.007,-47.7072,-271.9
6.5,96.5,-164.418,-47.6992,-271.749
6.5,97.5,-164.809,-47.6928,-271.592
6.5,98.5,-165.184,-47.688,-271.432
6.5,99.5,-165.543,-47.6848,-271.269
7.5,0.5,-27.8777,-52.2202,-367.164
7.5,1.5,-28.0288,-52.1632,-367.19
7.5,2.5,-28.3161,-52.1061,-367.242
7.5,3.5,-28.7142,-52.0489,-367.319
7.5,4.5,-29.1939,-51.9914,-367.422
7.5,5.5,-29.7274,-51.9338,-299.438
7.5,6.5,-30.2916,-51.876,-312.434
7.5,7.5,-30.8688,-51.8181,-312.607
7.5,8.5,-31.4463,-51.76,-312.806
7.5,9.5,-32.0156,-51.7017,-313.028
7.5,10.5,-32.5714,-51.6433,-313.275
7.5,11.5,-33.1104,-51.5848,-313.547
7.5,12.5,-33.6308,-51.5261,-313.843
7.5,13.5,-34.1321,-51.4674,-297.222
7.5,14.5,-34.6142,-51.4084,-250.765
7.5,15.5,-35.0775,-51.3494,-210.016
7.5,16.5,-35.5226,-51.2902,-173.999
7.5,17.5,-35.9503,-51.231,-141.929
7.5,18.5,-36.3615,-51.1716,-49.9403
7.5,19.5,-36.7571,-51.1122,-49.9584
7.5,20.5,-37.1379,-51.0526,-49.9774
7.5,21.5,-37.5047,-50.993,-49.9973
7.5,22.5,-37.8585,-50.9333,-50.018
7.5,23.5,-38.1999,-50.8736,-50.0395
7.5,24.5,-38.5296,-50.8138,-50.0619
7.5,25.5,-38.8484,-50.754,-50.0851
7.5,26.5,-39.1568,-50.6941,-50.109
7.5,27.5,-39.4555,-50.6342,-50.1338
7.5,28.5,-39.7449,-50.5743,-50.1593
7.5,29.5,-40.0257,-50.5144,-50.1856
7.5,30.5,-40.2982,-50.4545,-50.2126
7.5,31.5,-40.5629,-50.3947,-50.2404
7.5,32.5,-40.8203,-50.3348,-50.2688
7.5,33.5,-41.0705,-50.275,-50.298
7.5,34.5,-41.3142,-50.2153,-50.3278
7.5,35.5,-41.5515,-50.1557,-50.3583
7.5,36.5,-41.7827,-50.0961,-50.3895
7.5,37.5,-42.0082,-50.0367,-50.4213
7.5,38.5,-42.2282,-49.9774,-50.4537
7.5,39.5,-42.443,-49.9182,-50.4867
7.5,40.5,-42.6528,-49.8592,-50.5203
7.5,41.5,-42.8578,-49.8004,-50.5544
7.5,42.5,-43.0582,-49.7417,-50.5892
7.5,43.5,-43.2543,-49.6833,-50.6244
7.5,44.5,-43.4461,-49.625,-50.6602
7.5,45.5,-43.6339,-123.106,-50.6965
7.5,46.5,-43.8178,-132.041,-50.7333
7.5,47.5,-43.9981,-141.187,-50.7706
7.5,48.5,-44.1747,-150.558,-50.8083
7.5,49.5,-44.3479,-160.168,-50.8465
7.5,50.5,-44.5178,-170.034,-50.8852
7.5,51.5,-44.6845,-180.172,-50.9242
7.5,52.5,-44.8482,-190.602,-50.9637
7.5,53.5,-45.0088,-201.342,-51.0035
7.5,54.5,-45.1667,-206.142,-51.0437
7.5,55.5,-45.3217,-207.279,-51.0843
7.5,56.5,-45.4741,-208.458,-51.1253
7.5,57.5,-45.6239,-209.679,-51.1666
7.5,58.5,-45.7712,-210.94,-51.2082
7.5,59.5,-45.9161,-212.238,-51.2501
7.5,60.5,-46.0586,-213.567,-51.2923
7.5,61.5,-46.1989,-214.918,-51.3349
7.5,62.5,-46.3369,-216.276,-51.3776
7.5,63.5,-46.4729,-217.615,-51.4207
7.5,64.5,-46.6068,-218.896,-51.464
7.5,65.5,-46.7386,-220.046,-51.5075
7.5,66.5,-46.8686,-220.931,-51.5513
7.5,67.5,-46.9966,-221.266,-51.5953
7.5,68.5,-47.1228,-220.295,-51.6395
7.5,69.5,-47.2472,-214.442,-51.6838
7.5,70.5,-52.3264,-162.923,-59.9618
7.5,71.5,-62.3791,-139.988,-76.2725
7.5,72.5,-72.4289,-115.715,-92.3017
7.5,73.5,-82.4761,-89.9454,-178.727
7.5,74.5,-92.5206,-62.4977,-202.742
7.5,75.5,-131.91,-48.0706,-253.947
7.5,76.5,-141.455,-48.0336,-262.536
7.5,77.5,-145.887,-47.9979,-266.043
7.5,78.5,-148.802,-47.9634,-268.061
7.5,79.5,-150.978,-47.9301,-269.365
7.5,80.5,-152.714,-47.8981,-270.254
7.5,81.5,-154.158,-47.8673,-270.875
7.5,82.5,-155.394,-47.838,-271.311
7.5,83.5,-156.475,-47.81,-271.614
7.5,84.5,-157.435,-47.7833,-271.817
7.5,85.5,-158.298,-47.7581,-271.944
7.5,86.5,-159.082,-47.7343,-272.012
7.5,87.5,-159.801,-47.712,-272.033
7.5,88.5,-160.464,-47.6912,-272.017
7.5,89.5,-161.079,-47.6719,-271.971
7.5,90.5,-161.653,-47.6542,-271.901
7.5,91.5,-162.192,-47.6379,-271.811
7.5,92.5,-162.698,-47.6233,-271.706
7.5,93.5,-163.176,-47.6102,-271.588
7.5,94.5,-163.629,-47.5988,-271.46
7.5,95.5,-164.059,-47.5889,-271.323
7.5,96.5,-164.468,-47.5807,-271.18
7.5,97.5,-164.859,-47.5741,-271.032
7.5,98.5,-165.232,-47.5692,-270.879
7.5,99.5,-165.591,-47.5659,-270.724
8.5,0.5,-28.9606,-52.1793,-366.44
8.5,1.5,-29.0788,-52.1218,-366.466
8.5,2.5,-29.3059,-52.0641,-366.519
8.5,3.5,-29.6258,-52.0063,-366.598
8.5,4.5,-30.0187,-51.9483,-366.704
8.5,5.5,-30.4645,-51.8901,-305.382
8.5,6.5,-30.9453,-51.8317,-312.05
8.5,7.5,-31.4463,-51.7732,-312.228
8.5,8.5,-31.9559,-51.7145,-312.43
8.5,9.5,-32.4658,-51.6556,-312.658
8.5,10.5,-32.9699,-51.5966,-312.91
8.5,11.5,-33.4642,-51.5374,-313.187
8.5,12.5,-33.9461,-51.4781,-313.49
8.5,13.5,-34.4141,-51.4186,-289.687
8.5,14.5,-34.8674,-51.3591,-243.73
8.5,15.5,-35.3058,-51.2993,-203.414
8.5,16.5,-35.7291,-51.2395,-167.774
8.5,17.5,-36.1379,-51.1795,-136.035
8.5,18.5,-36.5325,-51.1195,-49.8504
8.5,19.5,-36.9134,-51.0593,-49.8689
8.5,20.5,-37.2813,-50.999,-49.8883
8.5,21.5,-37.6367,-50.9387,-49.9086
8.5,22.5,-37.9803,-50.8782,-49.9297
8.5,23.5,-38.3126,-50.8177,-49.9517
8.5,24.5,-38.6342,-50.7571,-49.9745
8.5,25.5,-38.9456,-50.6965,-49.9982
8.5,26.5,-39.2475,-50.6358,-50.0227
8.5,27.5,-39.5402,-50.5751,-50.0479
8.5,28.5,-39.8242,-50.5144,-50.074
8.5,29.5,-40.1001,-50.4537,-50.1008
8.5,30.5,-40.3681,-50.3929,-50.1283
8.5,31.5,-40.6287,-50.3322,-50.1566
8.5,32.5,-40.8823,-50.2715,-50.1856
8.5,33.5,-41.1291,-50.2108,-50.2153
8.5,34.5,-41.3696,-50.1502,-50.2457
8.5,35.5,-41.6039,-50.0897,-50.2768
8.5,36.5,-41.8325,-50.0292,-50.3086
8.5,37.5,-42.0555,-49.9689,-50.3409
8.5,38.5,-42.2732,-49.9086,-50.3739
8.5,39.5,-42.4858,-49.8485,-50.4076
8.5,40.5,-42.6936,-49.7885,-50.4418
8.5,41.5,-42.8967,-49.7287,-50.4765
8.5,42.5,-43.0954,-49.669,-50.5119
8.5,43.5,-43.2898,-49.6096,-50.5478
8.5,44.5,-43.4801,-49.5504,-50.5842
8.5,45.5,-43.6665,-49.4914,-50.6212
8.5,46.5,-43.8491,-124.935,-50.6586
8.5,47.5,-44.028,-134.039,-50.6965
8.5,48.5,-44.2035,-143.363,-50.7349
8.5,49.5,-44.3756,-152.921,-50.7737
8.5,50.5,-44.5444,-162.729,-50.813
8.5,51.5,-44.7101,-172.804,-50.8527
8.5,52.5,-44.8728,-183.164,-50.8928
8.5,53.5,-45.0326,-193.828,-50.9333
8.5,54.5,-45.1896,-204.817,-50.9742
8.5,55.5,-45.3438,-206.178,-51.0155
8.5,56.5,-45.4954,-207.328,-51.0571
8.5,57.5,-45.6445,-208.519,-51.099
8.5,58.5,-45.7911,-209.748,-51.1413
8.5,59.5,-45.9353,-211.013,-51.1838
8.5,60.5,-46.0772,-212.308,-51.2267
8.5,61.5,-46.2169,-213.623,-51.2699
8.5,62.5,-46.3544,-214.943,-51.3133
8.5,63.5,-46.4899,-216.243,-51.357
8.5,64.5,-46.6232,-217.482,-51.4009
8.5,65.5,-46.7546,-218.588,-51.4451
8.5,66.5,-46.8841,-219.427,-51.4895
8.5,67.5,-47.0117,-219.715,-51.5341
8.5,68.5,-47.1374,-218.692,-51.5789
8.5,69.5,-47.2614,-212.785,-51.6239
8.5,70.5,-52.3483,-161.462,-59.8458
8.5,71.5,-62.4158,-138.786,-76.0474
8.5,72.5,-72.4799,-114.795,-91.9716
8.5,73.5,-82.5404,-89.3307,-185.069
8.5,74.5,-92.5975,-62.2144,-207.779
8.5,75.5,-132.004,-47.9634,-253.161
8.5,76.5,-141.547,-47.9255,-261.763
8.5,77.5,-145.976,-47.8889,-265.283
8.5,78.5,-148.889,-47.8535,-267.313
8.5,79.5,-151.063,-47.8193,-268.629
8.5,80.5,-152.797,-47.7865,-269.53
8.5,81.5,-154.239,-47.755,-270.163
8.5,82.5,-155.473,-47.7248,-270.61
8.5,83.5,-156.552,-47.696,-270.924
8.5,84.5,-157.51,-47.6687,-271.138
8.5,85.5,-158.371,-47.6428,-271.275
8.5,86.5,-159.154,-47.6184,-271.353
8.5,87.5,-159.871,-47.5955,-271.385
8.5,88.5,-160.532,-47.5741,-271.379
8.5,89.5,-161.146,-47.5543,-271.342
8.5,90.5,-161.719,-47.536,-271.282
8.5,91.5,-162.256,-47.5194,-271.201
8.5,92.5,-162.761,-47.5043,-271.105
8.5,93.5,-163.237,-47.4909,-270.996
8.5,94.5,-163.689,-47.4791,-270.876
8.5,95.5,-164.117,-47.469,-270.748
8.5,96.5,-164.526,-47.4605,-270.613
8.5,97.5,-164.915,-47.4538,-270.473
8.5,98.5,-165.288,-47.4487,-270.329
8.5,99.5,-165.645,-47.4453,-270.182
9.5,0.5,-29.9237,-52.1385,-365.65
9.5,1.5,-30.0187,-52.0805,-365.677
9.5,2.5,-30.2025,-52.0223,-365.731
9.5,3.5,-30.4645,-51.9639,-365.812
9.5,4.5,-30.7909,-51.9053,-365.919
9.5,5.5,-31.1671,-51.8465,-311.19
9.5,6.5,-31.5794,-51.7876,-311.648
9.5,7.5,-32.0156,-51.7284,-311.83
9.5,8.5,-32.4658,-51.6691,-312.036
9.5,9.5,-32.922,-51.6096,-312.269
9.5,10.5,-33.3784,-51.55,-312.527
9.5,11.5,-33.8306,-51.4902,-312.81
9.5,12.5,-34.2754,-51.4302,-313.119
9.5,13.5,-34.7109,-51.3701,-282.15
9.5,14.5,-35.1357,-51.3098,-236.691
9.5,15.5,-35.549,-51.2494,-196.808
9.5,16.5,-35.9503,-51.1889,-161.545
9.5,17.5,-36.3397,-51.1282,-130.137
9.5,18.5,-36.7171,-51.0674,-49.7597
9.5,19.5,-37.0828,-51.0065,-49.7786
9.5,20.5,-37.4372,-50.9455,-49.7984
9.5,21.5,-37.7806,-50.8844,-49.8191
9.5,22.5,-38.1134,-50.8232,-49.8406
9.5,23.5,-38.436,-50.7619,-49.8631
9.5,24.5,-38.7489,-50.7005,-49.8864
9.5,25.5,-39.0525,-50.6391,-49.9105
9.5,26.5,-39.3472,-50.5776,-49.9355
9.5,27.5,-39.6335,-50.5161,-49.9612
9.5,28.5,-39.9117,-50.4545,-49.9878
9.5,29.5,-40.1822,-50.3929,-50.0151
9.5,30.5,-40.4454,-50.3313,-50.0432
9.5,31.5,-40.7015,-50.2697,-50.0721
9.5,32.5,-40.951,-50.2081,-50.1017
9.5,33.5,-41.1941,-50.1466,-50.132
9.5,34.5,-41.431,-50.0851,-50.163
9.5,35.5,-41.6622,-50.0236,-50.1946
9.5,36.5,-41.8878,-49.9622,-50.227
9.5,37.5,-42.108,-49.9009,-50.26
9.5,38.5,-42.3232,-49.8397,-50.2936
9.5,39.5,-42.5334,-49.7786,-50.3278
9.5,40.5,-42.739,-49.7176,-50.3627
9.5,41.5,-42.94,-49.6568,-50.3981
9.5,42.5,-43.1368,-49.5962,-50.4341
9.5,43.5,-43.3294,-49.5357,-50.4706
9.5,44.5,-43.518,-49.4755,-50.5077
9.5,45.5,-43.7028,-49.4155,-50.5453
9.5,46.5,-43.8839,-117.758,-50.5834
9.5,47.5,-44.0615,-126.823,-50.622
9.5,48.5,-44.2356,-136.102,-50.661
9.5,49.5,-44.4064,-145.611,-50.7005
9.5,50.5,-44.5741,-155.364,-50.7405
9.5,51.5,-44.7387,-165.378,-50.7808
9.5,52.5,-44.9004,-175.671,-50.8216
9.5,53.5,-45.0591,-186.261,-50.8628
9.5,54.5,-45.2152,-197.169,-50.9043
9.5,55.5,-45.3685,-205.079,-50.9463
9.5,56.5,-45.5193,-206.2,-50.9885
9.5,57.5,-45.6676,-207.361,-51.0311
9.5,58.5,-45.8134,-208.559,-51.074
9.5,59.5,-45.9569,-209.791,-51.1173
9.5,60.5,-46.0981,-211.051,-51.1608
9.5,61.5,-46.2372,-212.33,-51.2046
9.5,62.5,-46.374,-213.612,-51.2487
9.5,63.5,-46.5089,-214.873,-51.293
9.5,64.5,-46.6417,-216.07,-51.3376
9.5,65.5,-46.7725,-217.133,-51.3824
9.5,66.5,-46.9014,-217.926,-51.4275
9.5,67.5,-47.0285,-218.165,-51.4727
9.5,68.5,-47.1538,-217.091,-51.5182
9.5,69.5,-47.2773,-211.13,-51.5638
9.5,70.5,-52.3726,-160.003,-59.7302
9.5,71.5,-62.4572,-137.586,-75.8229
9.5,72.5,-72.5369,-113.875,-167.299
9.5,73.5,-82.6124,-88.7156,-191.466
9.5,74.5,-92.6838,-61.9302,-207.091
9.5,75.5,-132.109,-47.855,-252.377
9.5,76.5,-141.65,-47.8162,-260.993
9.5,77.5,-146.076,-47.7786,-264.525
9.5,78.5,-148.987,-47.7423,-266.568
9.5,79.5,-151.158,-47.7072,-267.896
9.5,80.5,-152.889,-47.6735,-268.809
9.5,81.5,-154.329,-47.6412,-269.453
9.5,82.5,-155.561,-47.6102,-269.912
9.5,83.5,-156.638,-47.5807,-270.237
9.5,84.5,-157.594,-47.5526,-270.461
9.5,85.5,-158.454,-47.526,-270.609
9.5,86.5,-159.235,-47.501,-270.698
9.5,87.5,-159.95,-47.4774,-270.739
9.5,88.5,-160.609,-47.4555,-270.743
9.5,89.5,-161.222,-47.4351,-270.716
9.5,90.5,-161.793,-47.4163,-270.665
9.5,91.5,-162.328,-47.3992,-270.594
9.5,92.5,-162.831,-47.3837,-270.507
9.5,93.5,-163.306,-47.3699,-270.407
9.5,94.5,-163.756,-47.3578,-270.296
9.5,95.5,-164.184,-47.3474,-270.176
9.5,96.5,-164.59,-47.3387,-270.049
9.5,97.5,-164.979,-47.3317,-269.917
9.5,98.5,-165.35,-47.3265,-269.781
9.5,99.5,-165.706,-47.323,-269.642
10.5,0.5,-30.7909,-52.098,-364.78
10.5,1.5,-30.8688,-52.0394,-364.808
10.5,2.5,-31.0205,-51.9807,-364.863
10.5,3.5,-31.2386,-51.9217,-364.946
10.5,4.5,-31.5134,-51.8625,-359.987
10.5,5.5,-31.834,-51.8031,-316.827
10.5,6.5,-32.1899,-51.7436,-311.226
10.5,7.5,-32.5714,-51.6838,-311.411
10.5,8.5,-32.9699,-51.6239,-311.623
10.5,9.5,-33.3784,-51.5638,-311.86
10.5,10.5,-33.7913,-51.5035,-312.124
10.5,11.5,-34.2044,-51.4431,-312.414
10.5,12.5,-34.6142,-51.3824,-312.729
10.5,13.5,-35.0185,-51.3217,-274.609
10.5,14.5,-35.4155,-51.2607,-229.649
10.5,15.5,-35.8041,-51.1996,-190.197
10.5,16.5,-36.1836,-51.1384,-155.311
10.5,17.5,-36.5534,-51.077,-124.233
10.5,18.5,-36.9134,-51.0155,-49.668
10.5,19.5,-37.2636,-50.9538,-49.6873
10.5,20.5,-37.6041,-50.8921,-49.7075
10.5,21.5,-37.935,-50.8302,-49.7287
10.5,22.5,-38.2566,-50.7682,-49.7507
10.5,23.5,-38.5691,-50.7061,-49.7736
10.5,24.5,-38.8729,-50.644,-49.7974
10.5,25.5,-39.1682,-50.5817,-49.822
10.5,26.5,-39.4555,-50.5194,-49.8475
10.5,27.5,-39.7349,-50.4571,-49.8738
10.5,28.5,-40.0069,-50.3947,-49.9009
10.5,29.5,-40.2717,-50.3322,-49.9288
10.5,30.5,-40.5297,-50.2697,-49.9574
10.5,31.5,-40.781,-50.2072,-49.9869
10.5,32.5,-41.0261,-50.1448,-50.017
10.5,33.5,-41.2651,-50.0823,-50.0479
10.5,34.5,-41.4984,-50.0198,-50.0795
10.5,35.5,-41.726,-49.9574,-50.1118
10.5,36.5,-41.9484,-49.8951,-50.1448
10.5,37.5,-42.1657,-49.8328,-50.1784
10.5,38.5,-42.378,-49.7706,-50.2126
10.5,39.5,-42.5857,-49.7085,-50.2475
10.5,40.5,-42.7889,-49.6466,-50.283
10.5,41.5,-42.9877,-49.5848,-50.3191
10.5,42.5,-43.1823,-49.5231,-50.3557
10.5,43.5,-43.373,-49.4616,-50.3929
10.5,44.5,-43.5598,-49.4003,-50.4307
10.5,45.5,-43.7428,-49.3393,-50.4689
10.5,46.5,-43.9223,-49.2785,-50.5077
10.5,47.5,-44.0983,-119.534,-50.547
10.5,48.5,-44.271,-128.772,-50.5867
10.5,49.5,-44.4405,-138.234,-50.6269
10.5,50.5,-44.6069,-147.935,-50.6675
10.5,51.5,-44.7703,-157.89,-50.7085
10.5,52.5,-44.9308,-168.118,-50.75
10.5,53.5,-45.0885,-178.637,-50.7919
10.5,54.5,-45.2435,-189.468,-50.8341
10.5,55.5,-45.3958,-200.631,-50.8767
10.5,56.5,-45.5457,-205.075,-50.9196
10.5,57.5,-45.6931,-206.205,-50.9629
10.5,58.5,-45.8381,-207.372,-51.0065
10.5,59.5,-45.9808,-208.571,-51.0504
10.5,60.5,-46.1212,-209.797,-51.0946
10.5,61.5,-46.2595,-211.039,-51.1391
10.5,62.5,-46.3957,-212.284,-51.1838
10.5,63.5,-46.5299,-213.505,-51.2289
10.5,64.5,-46.662,-214.66,-51.2741
10.5,65.5,-46.7923,-215.679,-51.3196
10.5,66.5,-46.9206,-216.426,-51.3653
10.5,67.5,-47.0472,-216.616,-51.4112
10.5,68.5,-47.1719,-215.491,-51.4573
10.5,69.5,-47.295,-209.476,-51.5035
10.5,70.5,-52.3999,-158.546,-59.6144
10.5,71.5,-62.5029,-136.388,-149.429
10.5,72.5,-72.6003,-112.956,-173.878
10.5,73.5,-82.6924,-88.1004,-191.388
10.5,74.5,-92.7796,-61.6452,-206.406
10.5,75.5,-132.226,-47.7455,-251.596
10.5,76.5,-141.764,-47.7056,-260.225
10.5,77.5,-146.187,-47.6671,-263.769
10.5,78.5,-149.095,-47.6298,-265.825
10.5,79.5,-151.263,-47.5939,-267.165
10.5,80.5,-152.992,-47.5593,-268.09
10.5,81.5,-154.43,-47.526,-268.746
10.5,82.5,-155.66,-47.4943,-269.216
10.5,83.5,-156.734,-47.4639,-269.552
10.5,84.5,-157.688,-47.4351,-269.787
10.5,85.5,-158.545,-47.4078,-269.946
10.5,86.5,-159.324,-47.382,-270.045
10.5,87.5,-160.037,-47.3578,-270.096
10.5,88.5,-160.695,-47.3352,-270.11
10.5,89.5,-161.305,-47.3143,-270.093
10.5,90.5,-161.874,-47.295,-270.051
10.5,91.5,-162.408,-47.2773,-269.989
10.5,92.5,-162.909,-47.2614,-269.911
10.5,93.5,-163.383,-47.2472,-269.82
10.5,94.5,-163.831,-47.2348,-269.718
10.5,95.5,-164.257,-47.2241,-269.606
10.5,96.5,-164.662,-47.2151,-269.488
10.5,97.5,-165.049,-47.2079,-269.364
10.5,98.5,-165.419,-47.2026,-269.236
10.5,99.5,-165.773,-47.199,-269.104
11.5,0.5,-31.5794,-52.0577,-363.814
11.5,1.5,-31.6445,-51.9985,-363.842
11.5,2.5,-31.7717,-51.9392,-363.899
11.5,3.5,-31.9559,-51.8797,-363.983
11.5,4.5,-32.1899,-51.8199,-350.997
11.5,5.5,-32.4658,-51.76,-322.243
11.5,6.5,-32.7752,-51.6998,-310.782
11.5,7.5,-33.1104,-51.6395,-310.971
11.5,8.5,-33.4642,-51.5789,-311.187
11.5,9.5,-33.8306,-51.5182,-311.43
11.5,10.5,-34.2044,-51.4573,-311.699
11.5,11.5,-34.5815,-51.3961,-311.996
11.5,12.5,-34.9587,-51.3349,-312.318
11.5,13.5,-35.3335,-51.2734,-267.066
11.5,14.5,-35.7039,-51.2118,-222.604
11.5,15.5,-36.0685,-51.15,-183.582
11.5,16.5,-36.4264,-51.088,-149.072
11.5,17.5,-36.7769,-51.0259,-118.324
11.5,18.5,-37.1196,-50.9637,-49.5754
11.5,19.5,-37.4542,-50.9013,-49.5951
11.5,20.5,-37.7806,-50.8388,-49.6158
11.5,21.5,-38.0988,-50.7761,-49.6374
11.5,22.5,-38.4089,-50.7133,-49.6599
11.5,23.5,-38.711,-50.6505,-49.6833
11.5,24.5,-39.0053,-50.5875,-49.7075
